TEACHER_ID,TEACHER_NAME,START_YEAR,YEARS_OF_SERVICE,SCHOOL_ID
6295,James Smith,2004,16,12918
8852,Jill Reed,2001,19,21423
5465,Timothy Long,2002,18,37769
7487,Molly Osborne,2006,15,20252
2372,Nathan Silva,2006,19,24734
2054,Ashley Carter,2002,20,54936
3558,Brandy Wright,2005,18,97900
8953,James Scott,2003,21,58002
9514,Katherine Joseph,2000,20,8879
3042,Susan Wilson,2000,21,19847
412,William Harvey,2003,23,65427
2257,Anne Todd,2003,20,44299
9121,Gary Becker,2003,18,34462
5104,Jose Blake,2008,15,45113
7825,Matthew Parker,2000,17,8715
1209,Ronald Benjamin,2005,18,36074
1409,Gerald Collins,2001,21,91905
3135,Jose Richardson,2001,18,93451
304,Amy Ortiz,2002,24,46703
2612,Sharon Serrano,2005,18,1150
9909,Sean Mendez,2005,16,25395
5921,Erin Wright,2000,17,6133
2392,Victor Santos,2009,19,12594
855,Alexis Fernandez,2002,24,52157
7395,Allison Sanders,2002,20,29187
4707,Christopher Davis,2003,16,29776
659,Christina Dixon,2001,24,32377
5319,Melody Reyes,2009,17,48347
6700,Brenda Bauer,2007,16,34769
6924,Steven Mccoy,2000,24,93981
9164,James Sanders,2002,18,64371
928,Joyce Nichols,2006,15,11587
6202,Christina Flores,2004,21,34387
3412,Crystal Marquez,2009,24,65688
7666,Emily Sanchez,2009,23,62155
7423,Gina Aguilar,2006,23,61900
8807,Barbara Estrada,2005,18,70226
2294,Nicholas Mcdaniel,2002,18,22810
4907,Thomas Mckee,2007,21,24817
220,Kristopher Lowe,2001,18,73793
2972,Stacey Allen,2000,20,70591
1392,Johnny Clark,2008,21,65086
7478,Jennifer Turner,2007,18,66226
6367,Christine Campos,2008,21,61010
9133,John Lewis,2009,20,12904
1603,Danielle Phillips,2007,22,78282
4796,Timothy Choi,2002,15,54240
1953,Jose Brooks,2000,23,22628
8982,Marcia Allen,2002,16,11137
4343,Dustin Brown,2004,16,80303
2409,Alejandra Patel,2008,21,27445
9202,Kara Compton,2000,21,60435
9890,Michelle Crawford,2007,19,29636
2286,Melissa Watts,2008,15,1102
1725,Kyle Boyer,2002,17,75979
3137,Veronica White,2000,19,14163
2989,Katelyn Rojas,2006,19,5809
9647,Helen Bautista,2009,22,18680
9301,Jennifer Ross,2009,22,71509
1436,Kimberly Davis,2005,20,42630
632,Benjamin Simmons,2006,24,11705
3930,Andrea Morrison,2003,16,27796
537,Abigail Munoz,2006,24,59212
1500,Dawn Wilson,2003,15,52546
2832,Joseph Brown,2007,23,77722
4429,Timothy Wright,2009,23,84103
8173,Ronald Sims,2009,19,55805
5133,Timothy Davidson,2009,22,56677
2835,Ryan Kelly,2008,21,36645
9982,Eugene Cunningham,2004,17,42744
5067,Hannah Gordon,2007,15,52133
3888,Sharon White,2007,18,54832
1829,Stephen Taylor,2001,17,63556
6701,Eric Campbell,2003,22,4196
5434,Christopher Porter,2005,24,47471
7104,Heather Smith,2002,21,72982
1035,John Camacho,2009,24,50673
9051,Kevin Webb,2006,20,51713
9122,Frank Simmons,2009,23,26014
7447,Mark Ward,2000,23,67195
649,Lisa Reyes,2002,19,29780
8978,Brandon Smith,2002,19,10824
903,James Bush,2008,19,47189
2855,Joshua Arellano,2002,22,14036
7397,Tracy Jones,2005,16,7228
6978,Melanie Miller,2001,22,71602
6506,Sherry Jackson,2003,21,22637
1988,Janice Shields,2005,20,16315
4456,Eric Fernandez,2002,19,68399
9188,Barbara Johnson,2008,17,95592
360,Jacob Hall,2003,20,56142
8491,Wendy Thompson,2007,23,53247
1379,Tyler Thompson,2003,17,85630
8886,Kyle Smith,2009,21,21785
1944,Grace Price,2008,15,19723
2994,Diane Braun,2003,21,69886
6846,Sandra Medina,2006,19,87179
2605,Adam Carr,2004,16,87777
6919,Cynthia Espinoza,2003,22,8247
9690,David Lamb,2005,16,88897
8592,Brandon Thomas,2009,18,72000
5722,Henry Schwartz,2005,19,91177
3228,Jerry Collins,2002,22,79296
9460,Steven Fields,2003,22,70316
9447,Darlene Ayala,2005,16,20068
5135,Nicolas Decker,2004,19,52569
3287,Jill Barrera,2000,17,9740
674,Michael Erickson,2005,17,6932
362,Hailey Bailey,2005,20,10658
5718,Tracy Gray,2006,17,87714
9049,David Lewis,2004,23,83603
7411,Victor Steele,2007,16,94253
9792,Mindy Gonzalez,2001,24,53795
9524,Natasha Larsen,2007,17,62495
326,Michael Morgan,2005,23,67519
9001,Samantha Hinton,2006,17,72257
1569,Julie Mendoza,2008,21,12335
3,Mary Williams,2006,17,12890
375,James Herring,2001,18,38117
892,Angela Hansen,2008,17,12261
24,Michael Landry,2001,21,7381
6737,Barbara Valenzuela,2000,23,98882
2795,James Golden,2009,15,83260
1946,Carla Henderson,2009,19,31801
3861,Jonathan Torres,2003,17,30812
6956,Bethany Middleton,2001,15,84437
264,Colleen Wright,2000,23,89761
7564,William Gomez,2007,22,34561
103,Christopher Levine,2008,21,9270
3385,Victoria Santos,2006,15,54086
1099,Jennifer Oconnor,2008,22,47316
8598,Elizabeth Hines,2002,23,91766
2101,Marilyn Wright,2003,16,33125
3139,Todd Stone,2001,17,22360
4151,Joshua Schaefer,2004,18,3865
1423,Jason Mora,2007,23,66666
4376,Jennifer Jordan,2007,17,45945
9704,Jeremy Heath,2004,20,27609
1341,Joshua Franklin,2004,18,6272
1254,Melanie Norton,2003,20,29904
935,Shawn Gutierrez,2004,20,49086
6755,Jason Clements,2009,15,59854
2895,Alec Galvan,2008,18,2496
6529,Kimberly Brown,2000,21,22968
1089,Charlotte Cooper,2005,20,98251
5835,Hailey Owens,2000,16,16873
1168,Eric Sanchez,2009,18,66546
1360,Danielle Simmons,2001,23,49548
1926,Carol Ray,2001,23,11048
4244,Brian Newman,2005,20,10562
2642,James Morris,2009,23,24100
1619,Paul Campbell,2003,19,67685
1958,Cathy Parker,2002,17,9889
5484,Justin Martinez,2004,22,62288
2178,Katherine Reed,2008,18,34036
9231,Neil Vargas,2005,18,12422
2427,Tony Jones,2006,20,41520
8009,Jacob Baker,2007,24,76084
4305,Zachary Jackson,2004,20,28964
4564,Heidi King,2007,15,89276
2059,Cynthia Colon,2005,17,61826
8104,James Fernandez,2008,23,73789
3766,Alison Wilson,2003,16,89921
8520,Anna Wood,2000,18,57949
403,Brenda Hall,2001,22,19679
8382,Carlos Ball,2005,18,19584
3661,Jamie Bell,2007,18,45121
513,Alexandria Silva,2008,16,9499
8834,Emily Gonzalez,2002,19,12440
2307,James Jackson,2006,17,42138
2811,Brittany Ruiz,2007,18,21655
5166,Nicole Gibson,2007,24,84919
9895,Brandi Oconnor,2000,15,67719
7955,Ryan Knight,2007,16,79056
9920,Nina Carter,2000,20,8583
1061,Whitney Nguyen,2003,15,93653
995,John Thornton,2005,15,74141
8706,Gabriel Perkins,2006,19,68368
4847,Gina Coleman,2009,19,98797
9110,Jose Russo,2005,23,78371
1622,Matthew Wells,2008,18,64831
6932,Valerie Wood,2005,22,45980
7515,Melissa Kim,2002,19,66153
6891,Kyle Bowman,2005,18,2662
5384,Amanda Herring,2009,17,73495
2242,Michael Spence,2004,17,43130
4982,Cassidy Brown,2008,16,15227
446,Daniel Hayes,2009,18,43212
9475,Adam Jennings,2009,23,99163
1385,Victoria Brown,2008,17,7190
2248,Hannah Harris,2009,20,77238
6844,Derrick Silva,2002,16,33314
5423,Eric Mooney,2006,17,16014
427,Keith Thomas,2007,16,39305
415,Andrew Payne,2009,21,43039
3765,Vanessa Wagner,2007,16,14845
6527,Colleen Valentine,2008,24,82399
3413,Timothy Vincent,2005,23,12544
1039,James Robbins,2004,20,20187
9689,Luke Anderson,2004,17,7896
1421,Anthony Lewis,2000,17,80447
4914,Nancy James,2008,19,56771
5453,Jenna Hill,2005,24,80262
6221,James Gonzalez,2008,23,95296
8575,Christine Ware,2006,18,12658
4114,Maria Becker,2006,16,16437
2814,Angela Simmons,2004,19,36835
7486,Jessica Petersen,2007,21,42209
7135,Joyce Johnston,2008,20,26166
7752,Richard Peterson,2005,22,7256
4753,Melvin Valentine,2003,21,51093
7467,Amy Howard,2000,24,80288
2378,Amy Parks,2004,20,14590
4389,Kristen Johnson,2002,21,42060
6314,Jesse Fleming,2002,18,38199
7196,Anthony Harris,2000,20,99156
2600,James Daniels,2000,22,32658
4086,Robert Rodriguez,2008,22,52611
9552,Douglas Clay,2003,21,68769
6503,Adam Baker,2004,16,67672
8586,Joy Hart,2000,23,52793
9545,Timothy Flores,2008,21,79370
1247,Rick Thomas,2000,17,86476
4247,Linda Estrada,2005,21,17941
1352,Tyler Oneal,2005,22,89078
9213,Christopher Weber,2007,18,78037
6237,Alexander Smith,2002,21,93220
5674,Tiffany Hernandez,2006,19,76224
8585,April Chapman,2004,20,6006
7042,John Jones,2001,24,83600
8588,Kimberly Acevedo,2000,24,71854
5443,Brian Pratt,2006,24,18186
7680,Amanda Miller,2001,19,61112
111,James Brown,2004,21,79666
6112,Taylor Bradshaw,2008,16,53449
6619,Lisa Reyes,2007,15,58651
5923,Carla Cole,2009,24,14324
1348,Kim Garner,2008,22,40739
2526,Christopher Woodward,2004,17,63318
3332,Taylor Logan,2003,22,35495
6724,Nicholas Sanders,2003,23,21555
6454,Jennifer Williams,2001,19,70989
9711,Michael Barnett,2004,21,25334
4663,Sarah White,2006,23,72844
6406,Natalie Winters,2006,15,96433
2502,Wayne Phillips,2008,23,47113
7136,John Rogers,2006,21,3966
9953,Robert Cruz,2009,18,61028
6168,Jim Malone,2004,24,86636
5555,David Gould,2009,20,87886
7697,Samuel Smith,2002,19,84714
3223,Mark Scott,2002,23,88923
6293,Phyllis Ramirez,2001,23,33922
4216,James Everett,2001,16,44782
3772,Amy Clayton,2007,23,61700
6495,Tiffany Harris,2004,24,81561
2707,Jessica Flores,2005,16,19104
8282,Peggy Wilson,2009,18,93216
7901,Kaitlin Brewer,2003,24,11979
8925,Ashley Underwood,2000,15,30013
199,Erica Burgess,2003,19,57630
9617,Brandon Simpson,2001,20,56466
3883,Mark Hall,2001,17,13206
913,Austin Alvarado,2009,17,28407
9198,Aaron Lee,2003,21,9490
3288,Mark Schmidt,2000,15,95461
8689,William Lewis,2008,16,37216
2691,Margaret Leblanc,2007,18,1382
5206,Catherine Reese,2009,21,3817
2798,Brian Campbell,2004,19,83354
7779,Michael Kane,2005,20,72312
2718,Joseph Cole,2005,15,54584
4009,Hannah Morgan,2009,23,73312
9539,Gene Booker,2004,24,36057
1068,Sean Fernandez,2002,16,43130
7006,Julia Durham,2009,16,78275
8794,Karen Perkins,2000,19,70928
9569,Erica Schultz,2005,20,91983
7913,Bradley Zuniga,2001,17,42379
295,Susan King,2008,21,54984
5810,Jeremy Torres,2003,21,57757
5862,Frederick Hebert,2009,21,60800
7472,Virginia Nguyen,2009,16,26574
2688,Tommy Greene,2000,21,7694
5922,Erica Davis,2006,22,66267
6606,Brittany Thomas,2001,22,4903
2209,Kristin Kline,2000,19,19169
8086,Courtney Melton,2003,15,12959
8955,David Stevenson,2003,20,68595
4749,Kevin Barr,2001,20,51972
8414,Michelle Boyd,2008,21,77889
9476,Dawn Rodriguez,2003,16,88035
3603,Tony Phelps,2001,17,22410
1729,Jane Villa,2001,21,91394
2432,Joshua Avery,2005,19,25444
6754,Brittany Wells,2004,15,64407
905,David Fisher,2000,17,10704
7915,Julie Henry,2008,22,60717
620,Brandon Hernandez,2006,22,93094
3422,Sheri Austin,2007,20,8579
3218,Paul Ford,2002,17,29728
2789,Christopher Erickson,2007,18,39263
8271,Brenda Young,2003,20,77641
7097,Tina Becker,2003,21,82461
5473,Patrick Mckee,2006,23,95343
7211,Christina White,2009,24,37123
4622,Colleen Smith,2001,15,95126
6294,Derek Jones,2005,23,59436
1658,Cassie Davis,2000,20,37752
973,Charles Thomas,2001,17,12588
6063,Laura Reilly,2006,23,75884
1578,Joanna Wilson,2007,17,13224
1029,Timothy Moore,2009,21,71457
6100,Brian Krause,2002,22,78591
2771,Lauren Sanchez,2009,24,80539
6643,Jonathan Ellis,2000,20,37406
721,Donna Chapman,2007,23,54003
2149,Nicole Warner,2004,16,73590
1777,Tony Peterson,2000,24,77574
7824,Katelyn Clark,2002,24,83445
2206,Rebecca Cortez,2006,19,92160
1376,Gary Miller,2007,24,44827
1581,Amber Norris,2006,21,47964
2954,Anthony Mathis,2008,22,48194
7635,Krista Levine,2007,21,94847
7028,Anita Lindsey,2004,24,67591
4351,Derek Olsen,2001,15,48340
1932,Jennifer Smith,2004,15,56389
9435,Francisco Mcdowell,2001,22,54135
1443,Joshua Brown,2003,18,31079
1225,William Parker,2006,17,48251
5380,Lori Duarte,2001,21,33125
6637,Ronald Daugherty,2002,16,30107
3194,Eddie Torres,2002,20,75569
3154,Alvin Lee,2000,17,80988
4021,Lawrence Carter,2004,19,64354
4445,Ashley Thomas,2000,18,19647
3993,Ryan Harper,2009,17,46365
9861,Kimberly Ortiz,2009,22,20669
4879,Brittany Johnson,2005,20,78823
3008,Patricia Wright,2000,23,39885
2423,Brandon Shelton,2006,17,8737
8678,Duane Valdez,2008,19,77343
3215,Melissa Kidd,2001,18,86875
4646,Raymond Ward,2005,21,15135
5411,Jennifer Hall,2009,20,51189
6533,David Wall,2009,21,31540
8325,Christina Morales,2002,20,4749
8411,Melissa Rodriguez,2003,16,85793
5388,James Matthews,2005,17,85044
2055,Diane Castillo,2008,22,39204
8654,Julie Harper,2005,18,89467
9055,Michelle Jensen,2000,21,28793
2639,Suzanne Lyons,2008,22,54910
4079,Michael Conrad,2007,17,24377
9329,Kristen Taylor,2008,24,16341
3362,James Peters,2005,19,17855
8149,Erika Martin,2007,15,99378
7924,Steven Burns,2003,16,7476
8512,David Buck,2009,16,7500
8796,Lori Sims,2001,15,75892
6994,Jasmine Sharp,2007,15,91676
9625,Christina Anderson,2006,18,65032
5234,Brendan Sanchez,2005,20,33609
3912,Clinton Sanchez,2007,24,99891
7000,Craig Campbell,2006,23,38669
2001,Alexis Dominguez,2000,18,81352
8481,Alexis Galvan,2003,21,75444
2186,Cassandra Aguilar,2006,15,40512
3710,David Young,2006,19,31181
1651,Ryan Perez,2004,19,65713
3925,Roger Garcia,2001,19,90984
8428,Heather Pope,2007,16,67775
535,Andrea Gomez,2008,20,74428
8720,Jessica Williams,2001,20,76726
688,Justin Morales,2005,23,22476
1327,Priscilla Barker,2008,22,82032
806,Victoria Jones,2002,16,34061
1994,Laurie Torres,2009,23,74048
7527,David Green,2005,18,67160
6590,Yolanda Oliver,2008,18,33624
994,Patrick Lam,2003,17,90005
2531,Steven Robinson,2009,16,95211
7905,Chad Hudson,2007,21,60117
1564,Teresa Lawrence,2006,17,72127
8916,Carlos Fernandez,2003,18,75750
7283,Joshua Brown,2006,20,48684
6644,Pamela Cross,2001,22,68025
1274,Janet Smith,2006,19,91583
3460,Christopher Stein,2007,24,7951
1074,Lance Dalton,2007,22,30769
3984,Jennifer Bryant,2002,22,75375
392,Gregory Smith,2009,20,38068
3165,Alexander Mullen,2008,20,73237
8472,Taylor Baker,2004,15,36279
3231,Aaron Schneider,2005,22,91164
3685,Mary Patel,2005,15,46786
325,Christian Mckee,2008,17,4041
7242,Ronald Mcintosh,2008,21,76929
7970,Cindy Henry,2005,17,71271
1999,Jonathan Perez,2003,16,17543
1640,Marie Hodge,2009,24,38462
5366,Randy Garcia,2005,22,42601
9686,Jade Williams,2004,17,98666
4968,Susan Wright,2007,15,12365
222,Seth Wood,2008,23,76478
8887,Kristin Reilly,2004,17,20244
7963,Carrie Mccullough,2003,22,35983
1131,Monica Thompson,2008,22,8496
4115,Lindsey Moore,2008,24,47376
4967,Teresa Ford,2003,18,89667
748,Stacey Castro,2006,24,1946
7560,Kaylee Boyd,2009,15,32927
6890,Joann Adams,2006,21,4742
1989,Crystal Moore,2000,16,3067
7504,Laura West,2008,16,80255
3439,Christina Wong,2008,18,75144
1305,Susan Davis,2001,21,95068
4411,Jacob Williams,2003,18,90713
4822,Joseph Franklin,2005,18,53352
5497,Mary White,2007,21,52768
55,Ashley Cantrell,2005,23,86844
5891,Kristen Barrera,2001,22,83061
2905,James Scott,2001,20,23051
1737,Melinda Jenkins,2009,24,26599
1696,Alec Reyes,2008,19,41348
165,Ellen Anderson,2009,15,50486
3389,Jeanette Perez,2003,16,30702
4969,Stephanie Ramsey,2003,20,88713
7626,Thomas Williams,2004,24,24449
9277,Ryan Haynes,2008,15,93305
4019,Danielle Parker,2005,21,21904
3048,Zachary Mahoney,2009,22,66538
3747,David Allen,2004,17,6864
5043,Karen Lane,2006,18,34390
9840,Amber Beltran,2001,17,58957
1149,Robert Harris,2001,17,40630
9593,Michael Ball,2009,20,46583
5843,Jeffery Lawrence,2008,24,99135
9431,Marisa Lane,2004,22,77960
9038,Mindy Martinez,2003,15,27397
4641,Mallory Wheeler,2003,21,16742
6486,Cindy Anderson,2007,17,11463
7706,Chelsea Kelly,2005,23,23071
7464,Kevin Parks,2006,20,29182
9138,Joseph Hansen,2006,16,84463
4185,Vicki Ford,2004,17,6225
2092,Emily Spencer,2004,22,2448
4997,Matthew Walton,2001,15,86041
2303,Terrence Hamilton,2006,15,66867
1534,Barry Banks,2003,17,51825
1286,Mark Love,2009,20,42813
2569,Christopher Robinson,2005,23,46341
9696,Kathleen Hayden,2007,17,67304
9489,Daniel Jordan,2007,15,25905
7981,Laura Ali,2004,20,95563
2190,Sonya Johnson,2001,16,93162
9674,Patrick Clark,2003,21,67653
5809,Brian Conway,2008,22,48915
9576,Melissa Trevino,2004,22,18339
5511,Shelby Jimenez,2006,22,88860
7899,Jennifer Velazquez,2001,20,25588
5017,Wendy Fowler,2009,15,53350
5821,Gregory Robbins,2009,21,93738
2146,Deanna Murray,2002,18,98870
8582,Michael Diaz,2008,22,49868
4498,Natalie House,2005,15,83105
5156,Crystal Baldwin,2000,18,45595
2319,Natasha Rodriguez,2009,15,6413
8035,Randall Hansen,2000,18,68940
3841,William Stanley,2004,18,98899
4212,Elizabeth Baker,2003,20,45260
1917,Anne Bennett,2001,16,76668
4642,Chelsea Perez,2005,15,18991
6331,Gregory Anderson,2008,18,17459
538,David Hill,2009,17,52402
2174,Jeffrey Bennett,2003,24,39770
6005,Michael Deleon,2009,19,77193
1936,Michael Miller,2003,17,65970
6663,Steven Friedman,2000,21,27396
8530,Rodney Davis,2008,20,55532
543,James Perez,2006,22,98864
9425,Michael Barron,2002,18,25336
6950,Meagan Hughes,2008,24,75891
6353,Juan Nelson,2007,18,27692
1873,Holly Jimenez,2005,21,36179
5042,Jenny Whitaker,2001,16,26313
4495,Sandra Scott,2006,21,43278
5611,Patrick Williams,2008,18,66292
6347,Angela Ramsey,2006,24,39659
4177,Adam Martinez,2005,21,78444
5963,Kevin Cowan,2007,17,71319
4395,Timothy Parks,2006,23,3111
673,Michael Shepherd,2003,17,6798
3635,Joshua Ball,2009,24,43324
7842,Brianna Stevens,2003,20,84118
5864,Brittany Stuart,2004,20,79460
2445,Jermaine Elliott,2009,15,17026
3371,Patrick Todd,2006,15,65701
6213,Robin Brown,2009,22,94335
2179,James Jackson,2008,19,72675
9578,Nancy Evans,2000,16,77161
319,Cynthia Bradley,2004,21,23032
3609,Danny Sweeney,2008,22,27584
3028,Tamara Ray,2003,21,69717
350,Michelle Rivera,2004,19,41717
7358,John Skinner,2002,15,44351
1950,Scott Lewis,2005,24,21799
2119,Monica Harris,2003,18,7657
5075,Michael Bean,2004,21,45591
7977,Austin Ford,2003,19,49604
6921,Jennifer Aguilar,2001,17,15528
428,Kristy Huerta,2004,18,85653
2756,Tracy Harrison,2003,16,83187
4110,Stacey Johnson,2000,17,2082
6609,Gilbert Gross,2007,20,65294
2863,Joshua Johnson,2000,15,58765
1259,Jasmine Bernard,2009,24,60973
5638,Linda Miller,2009,23,75821
4320,Natasha Sullivan,2001,16,87682
2167,Monique Carr,2005,24,74926
6897,Billy Kaiser,2008,17,63636
5441,Christina Parks,2009,19,4582
2237,Ashley Torres,2003,21,29024
7126,Cathy Romero,2003,24,33539
2217,Felicia Hernandez,2002,18,58811
4065,Lisa Green,2009,20,78328
8726,Monica Sutton,2003,17,88123
2461,Marc Pierce,2002,20,50040
5127,Donald Vargas,2005,15,85543
9424,Jacob Rodriguez,2003,18,91646
722,Luis Anderson,2005,17,37864
2160,Ricardo Owens,2007,22,41245
2613,Melinda Collins,2006,16,26577
7185,Michele Williams,2007,20,53901
397,Margaret Fox,2004,23,53915
5928,Cassie Brown,2005,20,18522
5578,Stephanie Wall,2005,17,56047
8367,Gary Fisher,2005,22,66817
3676,Robert Yang,2003,17,49830
5266,Allison Williams,2000,22,99059
2587,Monique Barrett,2004,23,30008
5932,Christopher Macdonald,2009,20,16502
6328,Angela Bruce,2008,24,13487
3749,Garrett Lowery,2007,21,59835
435,Ronald Yu,2006,16,1646
9359,Jillian Smith,2003,22,13951
7091,Carmen Kim,2007,20,66518
8165,Amanda Mata,2008,15,18324
840,Jason Holder,2002,22,27312
5031,Lindsey Carrillo,2009,18,57683
33,Jill Gutierrez,2008,15,92870
283,Erika White,2008,23,26562
856,Emily Taylor,2009,24,54824
2343,Kyle Jones,2000,22,27001
9279,Brandon Parker,2001,16,99140
1807,Justin Vaughn,2005,19,17249
1722,Donald Young,2001,18,32331
1328,Francis Vasquez,2001,15,52822
9664,Reginald Rogers,2004,16,91809
2827,Carolyn Andrews,2008,18,49494
9183,Stephanie Dickerson,2008,20,48471
2326,Ashley Walton,2002,21,16141
2433,Judy Jackson,2008,17,57392
6278,Alan Berry,2001,19,33712
406,Jeffrey Brown,2002,23,8954
3516,Bonnie Huynh,2008,22,2028
2991,Drew Allen,2002,19,42948
3062,Adam Beasley,2009,24,84222
939,Gerald Deleon,2004,22,24972
2611,Rebecca Jacobs,2001,24,29097
166,Alec Carpenter,2000,24,8607
7218,Kent Berry,2000,18,41828
6397,Michael King,2004,16,13668
4679,Jonathan Ortega,2008,17,44398
1909,Zoe Velez,2004,21,19885
3087,Joshua White,2002,21,11849
231,Karen Navarro,2005,19,53419
7537,Melissa Jackson,2005,24,38050
6640,Todd Harmon,2009,23,99560
1162,Frank Spence,2003,24,17453
8890,Kelly Reid,2003,24,74501
8831,Aaron Baker,2008,18,57527
6578,Kelly Meyer,2000,19,92693
8460,Christopher Hayes,2001,18,71380
4786,Kenneth Harris,2000,23,23853
594,Matthew Lawson,2000,19,5433
3078,Robin Gray,2008,24,21235
9163,William Jackson,2002,16,17136
7388,Sheila Wilson,2006,24,40531
4209,Larry Miller,2001,15,75667
2542,Paul Richardson,2009,15,10987
5122,Jacqueline Madden,2000,20,85477
4548,Kathy Walker,2003,19,54455
93,Tina Fletcher,2003,24,90804
3442,Brandon Hale,2008,22,84662
2662,John Johnson,2008,20,67695
3822,Amanda Pearson,2002,15,52368
2365,Regina Garcia,2003,15,97428
2169,Krista Hart,2003,18,60895
7605,Erin Dorsey,2004,21,42294
3826,James Bates,2004,21,44962
5656,Dawn Williams,2001,18,96088
7689,Mary Taylor,2009,17,94589
6652,Melissa Lucas,2001,18,71099
210,Jeff Taylor,2002,22,97681
682,Charles Moreno,2009,20,58013
6709,Eddie Miller,2001,20,11214
9754,April Ortiz,2001,23,25342
8964,Jacob Pham,2006,24,85883
4658,Timothy Robertson,2006,16,28135
1439,Charles Butler,2007,18,55095
654,Amanda Murray,2006,22,10613
3322,Ethan Curtis,2004,21,45625
1986,Chad Clark,2005,15,36978
61,Joshua Bennett,2005,19,31683
8730,Grant Terry,2005,20,66290
2967,Kathryn Barnes,2004,17,19937
258,Alice Walker,2009,16,52237
7861,Michele Young,2006,19,60616
3096,Carolyn Ward,2003,19,66624
5591,Danielle Duarte,2006,20,1099
4219,Wesley Ray,2004,21,60403
5607,Amy Mckenzie,2001,20,49077
5895,Aimee Esparza,2005,21,79819
2944,Daniel Wright,2007,20,64193
4652,Mathew Anderson,2005,19,28320
3239,Elizabeth Guzman,2003,22,72816
3891,Andre Hunter,2005,23,26826
6699,Lacey Kim,2005,21,78685
6639,Brittany Rodriguez,2001,24,57814
8245,Beth Smith,2004,16,35913
8213,Crystal Lopez,2002,22,48986
5660,Joseph Hammond,2009,21,8486
9891,Shane Rich,2001,17,97346
12,Ashley Gates,2008,18,12275
7805,Timothy Garcia,2000,24,50700
4964,Jasmine Anderson,2007,18,7683
4218,Angela Ho,2008,22,45871
5724,Caleb Coleman,2000,15,16121
441,Sarah Murray,2005,15,91227
6377,Tracy Ruiz,2007,20,22128
2545,Corey Johnson,2009,17,89765
3169,Kimberly Montes,2006,19,86462
1748,Jennifer Mccarthy,2007,16,70859
6669,James Wilson,2000,15,36802
134,Steven Martinez,2002,23,67677
3508,Monica Nelson,2009,16,93485
6887,Andrew Brooks,2008,23,57335
1237,Bryan Nelson,2007,17,7826
6610,David Taylor,2003,20,41690
2610,David Lawson,2000,16,69953
3517,Christopher Lee,2007,19,33141
8815,Connie Walker,2009,15,38745
2003,Michael Jefferson,2009,23,17459
1708,Patrick West,2005,16,58865
6613,Nancy Cooper,2005,17,43528
8187,Vanessa Reed,2005,18,92150
8291,Timothy George,2004,21,84780
7307,Gina Bell,2003,24,96904
1543,Nicholas Nelson,2005,17,18310
3917,Scott Harrell,2005,21,13404
3033,Eric Martinez,2003,18,73919
5955,Michael Solis,2001,20,96088
5215,Sandra Bates,2008,21,73540
6395,Kevin Holmes,2000,24,72573
2570,Nancy Perkins,2006,15,47065
2152,Susan Cain,2006,22,79114
240,Jerry Mcdonald,2006,19,46814
610,Troy Scott,2006,15,73970
9695,Jason Wilkins,2004,24,16100
1463,Christopher Cohen,2007,23,50146
8786,Cynthia Vargas,2004,19,12339
9501,Mary Day,2009,24,99395
6190,Nicole Smith,2003,19,55659
4499,Kayla Eaton,2009,19,16672
3767,Natalie Cohen,2003,18,59151
3507,Nicholas Green,2001,22,93063
2878,Matthew Reeves,2006,23,88845
9566,Taylor Brown,2009,23,25437
1971,Ryan Hancock,2008,18,66169
2590,Tammy Vega,2006,23,62172
6410,David Schroeder,2005,16,79899
3688,Michael Roberts,2003,22,19846
9312,Nancy Long,2000,16,69971
404,Katherine Quinn,2004,18,10529
5554,Michael Rogers,2009,23,30153
2317,Amanda Gonzales,2007,15,24929
7698,Paula Kim,2008,23,95701
9777,Ashlee Bryant,2005,18,44972
6177,Jennifer Love,2006,15,51396
3734,Sandra Benson,2008,18,85724
6111,Victor Mcneil,2005,16,22427
704,Courtney Green,2000,23,80338
6564,Savannah Mcdonald,2004,21,32364
3571,Cynthia Ramirez,2003,18,48419
2253,Tammy Rivas,2001,24,55780
5357,Lauren Peterson,2000,19,27801
4220,Andrew Glover,2003,21,42294
2073,Michelle Casey,2001,20,32651
277,Robert Ramsey,2003,15,57825
5747,Keith Robinson,2009,23,14931
9736,Renee Boyd,2007,23,60205
9842,Joseph Doyle,2005,17,99092
6320,Heidi Hill,2004,23,21899
3308,Larry Hodges,2005,19,97775
5745,Craig Brown,2004,19,29222
9007,Brittney Sweeney,2000,24,91847
2624,Krystal Johnson,2002,21,66618
1571,Nicholas Moore,2000,16,70963
5831,Sylvia Phillips,2000,22,26127
6169,John Conley,2006,16,24858
2898,Gregory Klein,2006,24,6003
4254,Morgan Navarro,2003,23,97681
7401,Emily Thomas,2009,15,42823
3933,Jonathan Bernard,2006,21,5094
99,Nicole Johnson,2005,22,84731
5688,Ronald Daniels,2002,19,59791
8419,Nathan Moore,2000,21,57440
1012,James Johnson,2000,24,96947
2808,David Johnson,2002,23,6638
8617,Richard Kane,2002,20,29539
6033,David Macias,2004,16,61958
8858,Alexandra Wilcox,2000,24,15202
3455,Timothy Jones,2008,19,34014
8987,Chelsea Patel,2008,16,99278
6291,Matthew Watson,2007,19,40146
1770,Anthony Choi,2009,18,38541
7715,Christopher Serrano,2001,16,50150
7122,Mary Doyle,2000,24,99851
